"SeqNo","smpl.loc","seq.rd.cnt","blast_unfilt_class","blast_unfilt_order","blast_unfilt_fam","blast_unfilt_genus","blast_unfilt_genus_species","blast_filt_class","blast_filt_order","blast_filt_fam","blast_filt_genus","blast_filt_genus_species","blast_unfilt_class_ord_fam_gen_spc","blast_filt_class_ord_fam_gen_spc","col_filt_fam","col_unfilt_fam","col_filt_gen_spc","col_unfilt_gen_spc","col_filt_fam_mock","col_filt_gen_spc_mock","col_unfilt_fam_mock","col_unfilt_gen_spc_mock"
"seq338","MST235_MiFiU_tag54",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq837","MST235_MiFiU_tag54",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq841","MST235_MiFiU_tag54",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq301","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq338","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq837","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq841","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq301","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq338","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq837","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq841","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia solanacearum","none_none_none_none","#000004FF","#6E1E81FF","#000004","#6E1E81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST107_MiFiU_tag45",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST107_MiFiU_tag46",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST109_MiFiU_tag47",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST109_MiFiU_tag48",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST110_MiFiU_tag49",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST110_MiFiU_tag50",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST221_MiFiU_tag51",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST221_MiFiU_tag52",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST235_MiFiU_tag53",53,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","MST235_MiFiU_tag54",38,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq227","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans sp.","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_Limnohabitans sp.","none_none_none_none","#000004FF","#721F81FF","#000004","#B98FC0","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST107_MiFiU_tag45",58,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST107_MiFiU_tag46",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST109_MiFiU_tag47",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST109_MiFiU_tag48",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST110_MiFiU_tag49",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST110_MiFiU_tag50",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST221_MiFiU_tag51",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST221_MiFiU_tag52",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST235_MiFiU_tag53",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","MST235_MiFiU_tag54",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq303","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","Comamonadaceae","none","uncultured Comamonadaceae bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_Comamonadaceae_uncultured Comamonadaceae bacterium","none_none_none_none","#000004FF","#721F81FF","#000004","#721F81","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST107_MiFiU_tag45",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST107_MiFiU_tag46",3,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST109_MiFiU_tag47",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST109_MiFiU_tag48",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST110_MiFiU_tag49",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST110_MiFiU_tag50",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST221_MiFiU_tag51",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST221_MiFiU_tag52",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST235_MiFiU_tag53",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","MST235_MiFiU_tag54",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq887","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium","none_none_none_none","#000004FF","#010107FF","#000004","#D0D0D1","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST107_MiFiU_tag45",64,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST107_MiFiU_tag46",19,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST109_MiFiU_tag47",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST109_MiFiU_tag48",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST110_MiFiU_tag49",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST110_MiFiU_tag50",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST221_MiFiU_tag51",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST221_MiFiU_tag52",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST235_MiFiU_tag53",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","MST235_MiFiU_tag54",38,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq196","NC_MiFiU_tag55",1,"Betaproteobacteria","Burkholderiales","none","none","Burkholderiales bacterium LSUCC0118","none","none","none","none","none","Betaproteobacteria_Burkholderiales_none_Burkholderiales bacterium LSUCC0118","none_none_none_none","#000004FF","#010107FF","#000004","#CECECF","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST107_MiFiU_tag45",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST107_MiFiU_tag46",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST109_MiFiU_tag47",28,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST109_MiFiU_tag48",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST110_MiFiU_tag49",109,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST110_MiFiU_tag50",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST221_MiFiU_tag51",41,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST221_MiFiU_tag52",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST235_MiFiU_tag53",71,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","MST235_MiFiU_tag54",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","PCMock_MiFiU_tag56",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq137","NC_MiFiU_tag55",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0001","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0001","none_none_none_none","#000004FF","#752181FF","#000004","#D1B5D5","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST107_MiFiU_tag45",7,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST107_MiFiU_tag46",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST109_MiFiU_tag47",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST109_MiFiU_tag48",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST110_MiFiU_tag49",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST110_MiFiU_tag50",1,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST221_MiFiU_tag51",65,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
"seq139","MST221_MiFiU_tag52",4,"Betaproteobacteria","Nitrosomonadales","Methylophilaceae","none","Methylophilaceae bacterium NB0007","none","none","none","none","none","Betaproteobacteria_Nitrosomonadales_Methylophilaceae_Methylophilaceae bacterium NB0007","none_none_none_none","#000004FF","#752181FF","#000004","#A36BAB","#8B0000","#8B0000","#8B0000","#8B0000"
