"SeqNo","smpl.loc","seq.rd.cnt","blast_unfilt_class","blast_unfilt_order","blast_unfilt_fam","blast_unfilt_genus","blast_unfilt_genus_species","blast_filt_class","blast_filt_order","blast_filt_fam","blast_filt_genus","blast_filt_genus_species","blast_unfilt_class_ord_fam_gen_spc","blast_filt_class_ord_fam_gen_spc","col_filt_fam","col_unfilt_fam","col_filt_gen_spc","col_unfilt_gen_spc","col_filt_fam_mock","col_filt_gen_spc_mock","col_unfilt_fam_mock","col_unfilt_gen_spc_mock"
"seq11","MST107_DiBat_tag33",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST107_DiBat_tag34",77,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq8","PCMock_DiBat_tag44",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq11","PCMock_DiBat_tag44",1,"Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","Actinopteri_Perciformes_Gasterosteidae_Gasterosteus aculeatus","#365C8DFF","#26828EFF","#365C8D","#26828E","#365C8DFF","#365C8D","#26828EFF","#26828E"
"seq87","MST107_DiBat_tag33",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq87","PCMock_DiBat_tag44",4,"Actinopteri","Perciformes","Liparidae","Psednos","Psednos groenlandicus","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Actinopteri_Perciformes_Liparidae_Psednos groenlandicus","Actinopteri_Perciformes_Liparidae_Liparis montagui","#2E6E8EFF","#228C8DFF","#2E6E8E","#228C8D","#2E6E8EFF","#2E6E8E","#228C8DFF","#228C8D"
"seq1","MST107_DiBat_tag33",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST107_DiBat_tag33",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST107_DiBat_tag33",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST107_DiBat_tag34",87,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST107_DiBat_tag34",65,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST107_DiBat_tag34",62,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq24","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq27","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
"seq1","PCMock_DiBat_tag44",1,"Actinopteri","Perciformes","Percidae","Perca","Perca fluviatilis","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_Perciformes_Percidae_Perca fluviatilis","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#3F4889FF","#1F948CFF","#3F4889","#1F948C","#3F4889FF","#3F4889","#1F948CFF","#1F948C"
