"SeqNo","smpl.loc","seq.rd.cnt","blast_unfilt_class","blast_unfilt_order","blast_unfilt_fam","blast_unfilt_genus","blast_unfilt_genus_species","blast_filt_class","blast_filt_order","blast_filt_fam","blast_filt_genus","blast_filt_genus_species","blast_unfilt_class_ord_fam_gen_spc","blast_filt_class_ord_fam_gen_spc","col_filt_fam","col_unfilt_fam","col_filt_gen_spc","col_unfilt_gen_spc","col_filt_fam_mock","col_filt_gen_spc_mock","col_unfilt_fam_mock","col_unfilt_gen_spc_mock"
"seq50","MST235_DiBat_tag42",1,"Actinopteri","none","Monodactylidae","Monodactylus","Monodactylus argenteus","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_none_Monodactylidae_Monodactylus argenteus","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#31688EFF","#25858EFF","#31688E","#25858E","#31688EFF","#31688E","#25858EFF","#25858E"
"seq50","PCMock_DiBat_tag44",21,"Actinopteri","none","Monodactylidae","Monodactylus","Monodactylus argenteus","Actinopteri","Pempheriformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri_none_Monodactylidae_Monodactylus argenteus","Actinopteri_Pempheriformes_Polyprionidae_Polyprion americanus","#31688EFF","#25858EFF","#31688E","#25858E","#31688EFF","#31688E","#25858EFF","#25858E"
"seq10","MST107_DiBat_tag33",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST107_DiBat_tag34",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST109_DiBat_tag35",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST109_DiBat_tag36",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST110_DiBat_tag37",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST110_DiBat_tag38",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST221_DiBat_tag39",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST221_DiBat_tag40",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST235_DiBat_tag41",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","MST235_DiBat_tag42",1,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq10","PCMock_DiBat_tag44",65,"Actinopteri","none","Pomacanthidae","Pomacanthus","Pomacanthus maculosus","none","none","none","none","none","Actinopteri_none_Pomacanthidae_Pomacanthus maculosus","none_none_none_none","#000004FF","#21908CFF","#000004","#21908C","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST107_DiBat_tag33",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST107_DiBat_tag34",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST109_DiBat_tag35",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST109_DiBat_tag36",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST110_DiBat_tag37",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST110_DiBat_tag38",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST221_DiBat_tag39",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST221_DiBat_tag40",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST235_DiBat_tag41",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","MST235_DiBat_tag42",1,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq52","PCMock_DiBat_tag44",18,"Actinopteri","none","Sphyraenidae","Sphyraena","Sphyraena jello","none","none","none","none","none","Actinopteri_none_Sphyraenidae_Sphyraena jello","none_none_none_none","#000004FF","#1E9B8AFF","#000004","#1E9B8A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq6","MST107_DiBat_tag33",73,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST107_DiBat_tag33",53,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST107_DiBat_tag33",52,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST107_DiBat_tag33",50,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST110_DiBat_tag37",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST110_DiBat_tag38",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST221_DiBat_tag39",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST221_DiBat_tag40",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST235_DiBat_tag41",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","MST235_DiBat_tag42",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq6","PCMock_DiBat_tag44",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq22","PCMock_DiBat_tag44",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq23","PCMock_DiBat_tag44",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq25","PCMock_DiBat_tag44",1,"Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","Actinopteri_Perciformes_Pholidae_Pholis gunnellus","#21908CFF","#21A685FF","#21908C","#21A685","#21908CFF","#21908C","#21A685FF","#21A685"
"seq68","MST107_DiBat_tag33",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
"seq74","MST107_DiBat_tag33",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
"seq68","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
"seq74","MST107_DiBat_tag34",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
"seq68","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
"seq74","MST109_DiBat_tag35",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
"seq68","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
"seq74","MST109_DiBat_tag36",1,"Actinopteri","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","none","none","none","none","none","Actinopteri_Perciformes_Serranidae_Cephalopholis hemistiktos","none_none_none_none","#000004FF","#2BB07FFF","#000004","#2BB07F","#8B0000","#8B0000","#8B0000","#8B0000"
